-0.059341976073677326 -0.9640156487539858 3.83
0.2190147370339715 -0.9937099464180591 3.89
0.7795355936713494 -1.7717501755408402 3.76
-0.8944575130875807 -1.3096099759281183 4.0
-0.6244009904449965 -0.7875385308068168 3.87
0.966288581664773 -1.3051631545820765 3.96
-0.530394813871004 -0.6852066509068723 3.62
-1.146871737937753 -1.2799293778655871 3.32
-1.2750905796827903 -1.6323077246969593 1.68
0.4638272434757254 -0.4968159865586297 1.92
-0.7027705348198997 -0.6374461091857679 2.69
0.04169370528097261 -0.38357352219945445 2.89
-0.6946771444954696 -0.5629971490887516 3.05
-1.0111147891795609 -0.7248035682977947 3.64
-1.525591760454502 -1.3695405840441697 3.01
-1.3827239532376077 -0.977542871129691 2.76
-0.15626200120770714 -0.19314848761395265 3.19
0.8540762664667275 -0.44392850256295474 3.62
-0.9517737524130578 -0.4016872975348363 1.33
-0.9517104616897526 -0.4016602563525914 1.73
-1.218455703211725 -0.6297031878072993 3.13
0.3812148972392301 -0.16482830199435622 3.85
-1.5847923488646187 -0.9790066188357441 3.32
-0.19849542425117245 0.02372116854101922 -0.01
-0.4343886383293589 0.0047044123639905094 0.61
-0.19847200983240476 0.023708928503794812 1.33
-1.0754620122397198 -0.30289839422686626 3.59
0.8961811381994691 -0.2044452091874564 3.62
-0.9370592672819468 -0.164038929566889 1.25
0.6734637908317957 0.003191575044715653 3.76
-1.1737064901472074 -0.2576258918340145 2.8
-1.6471559467786157 -0.7448021831149558 3.78
